"user_id","game_name","payment_date","revenue_amount_usd"
YC2fZQTQXV2UR1/WHDrVqw==,game 3,2022-10-11,17.49
OAAGTJfPU2ECPJT1KYm2ZQ==,game 3,2022-11-20,18.42
ux4Q9iTbOyaU1c/0SKvF7w==,game 3,2022-10-06,12.03
wDXJbTe2RLmAMKsPm5zZDg==,game 3,2022-07-09,18.39
A6QTeGOKjaGkGkRCFqNybw==,game 3,2022-08-30,15.39
GEAVJz1gd3SThbDZR01fcA==,game 3,2022-04-07,19.17
ZxxZ87IcpgSh4lQ/VSIjnA==,game 3,2022-12-03,23.76
G9053rs6jbKItKUhrUdLew==,game 3,2022-08-13,17.55
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-07-21,20.52
"72brUr/DKItStlTen5pHYg==",game 3,2022-10-30,17.4
mEtO8F+CRPGmaJ8SHa7BbA==,game 3,2022-10-28,15.66
rw8yxS9+t5PvgINa7EhMvQ==,game 3,2022-08-10,12.21
RwtKwrRSrVpyAMRaDyhr8g==,game 3,2022-10-20,12.48
WHwqHTWZHdOrSBFh/vackQ==,game 3,2022-09-13,13.2
DAMO0tILVRlXZhYONdvs0Q==,game 3,2022-06-20,20.13
"8ncYOMYXeKDelzX40EnuLA==",game 3,2022-08-19,22.11
njexPkl3G77JLZwwcq2UVA==,game 3,2022-11-16,14.82
Ox0UcaMHdCuTLe5/JQrJMQ==,game 3,2022-07-29,14.4
"7vnYIRqjBNlAyBbtPg02tQ==",game 3,2022-07-09,12.63
"787jk0VnxM8/sv/0TkvO6A==",game 3,2022-08-10,15.84
ojVPXYZw2oeGtcmG7LcLGA==,game 3,2022-05-28,28.05
"7EPlnA7OQ9MhMx+od6FA9g==",game 3,2022-08-23,22.53
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,2022-05-22,26.55
S+4OKFlwA3L8VcjOt8TurA==,game 3,2022-07-01,19.98
WSQTlRZJRg4Rb+rqe56nJg==,game 3,2022-10-21,13.38
wDXJbTe2RLmAMKsPm5zZDg==,game 3,2022-06-01,16.86
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,2022-06-06,24.96
"7BqUeLmbiug63XrWs2+ZQQ==",game 3,2022-08-10,13.74
"54ouP7lBhVCeV8ftS1Oj4Q==",game 3,2022-11-23,12.42
BJlqmsfEshc/QjsD7VgEjg==,game 3,2022-04-17,16.38
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-08-17,20.7
V1hFT6jms7MK4yi6EFdt6A==,game 3,2022-12-09,18.9
Q0GNgLhqfwwVwtvQhJt58A==,game 3,2022-12-26,22.71
TWDA+aUZ8OPMHOtz5cPPXA==,game 3,2022-10-17,13.92
"4pssft0TgDfiQexjbe25lw==",game 3,2022-11-10,14.19
o55dseByUOl9s5IQCz1kuQ==,game 3,2022-05-12,16.44
mzGpnrpyuOB+qfwTJ0XliQ==,game 3,2022-10-29,37.32
"7vnYIRqjBNlAyBbtPg02tQ==",game 3,2022-09-05,23.25
c5qsNfxhW80Ws3aBXDa1nA==,game 3,2022-09-04,27.9
b6lW5fOrJiJUE7dwhEp9VQ==,game 3,2022-11-21,15.63
qqYyR2vRI+7pgiuyTnVM+A==,game 3,2022-08-16,27.06
Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,2022-12-24,22.62
bZDMuXKM3RFajmZa/yIpsw==,game 3,2022-12-17,29.79
k+mv8oxK5y+607GU9LGO+A==,game 3,2022-10-21,30.87
"0A5RkQrm+GBgG7KSFk/xhw==",game 3,2022-10-31,16.44
er3/fOrRpmyqiRaC0CaFcg==,game 3,2022-06-28,30.81
xSi5UajdkNHXppWOTm6g8w==,game 3,2022-09-18,26.07
QZBiEFECZAgVl5IkN9/cFw==,game 3,2022-09-21,22.38
ytNOQh7e6qNGQNC0T3RBxw==,game 3,2022-09-26,21.45
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,2022-07-29,27.87
"0afix9qVNfU3GJY1n0QGkw==",game 3,2022-09-04,17.58
xiXTXOEbWU+HnGOUmgc9/w==,game 3,2022-05-06,21.03
BE42Fj9cBAbbch80IpA8Dw==,game 3,2022-11-17,17.43
DqezK7HAqZ+GovyRuzxD1A==,game 3,2022-07-23,28.23
jM8s8LsWXTBSKnIgg7UVjQ==,game 3,2022-12-13,12.6
"2onLVyXEEj2aH+D4N9ldYQ==",game 3,2022-08-12,14.7
"7EPlnA7OQ9MhMx+od6FA9g==",game 3,2022-04-20,32.52
RQBsCvxlogTNUidSygqgcQ==,game 3,2022-09-02,14.82
OAAGTJfPU2ECPJT1KYm2ZQ==,game 3,2022-09-04,22.14
v9uJC6CIm0KR00+LpWQUBg==,game 3,2022-07-06,27.66
"2FYEYdoJMUOtbJ6TruruWA==",game 3,2022-06-28,22.47
"6We7zBO7mVbNxGEl/xPKVg==",game 3,2022-10-12,15.48
L8+KU8u6xftnkFVO501X7w==,game 3,2022-07-19,14.04
fvYhEtD56gROaXqCi9/z/Q==,game 3,2022-12-08,18.99
SwiAKdzn0b+A4XegM5x0Hw==,game 3,2022-10-27,20.94
gPRMy8HkmaiyX+13OxuP/A==,game 3,2022-04-21,26.58
"1BBMagZRq/39AV1l2rm4Iw==",game 3,2022-11-21,30.06
BOcGlFXXESDUbttxDzQIQw==,game 3,2022-08-14,19.53
WDsSR+yQGqoMMBfCxqkZlw==,game 3,2022-07-03,23.13
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-04-17,25.8
rw8yxS9+t5PvgINa7EhMvQ==,game 3,2022-06-27,17.31
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-04-25,17.94
bZDMuXKM3RFajmZa/yIpsw==,game 3,2022-12-28,33.78
qqYyR2vRI+7pgiuyTnVM+A==,game 3,2022-06-01,14.58
Z7/6qvk8WKH3uR6IMYlCxw==,game 3,2022-07-11,12.42
AN9at3LlvDamqXq8dvHD4w==,game 3,2022-09-18,15.21
"3iITAz/ADjFv3PDTgTjxSg==",game 3,2022-06-23,16.71
eCd4MBHIR4qUWapg05TFLQ==,game 3,2022-09-01,22.92
BOcGlFXXESDUbttxDzQIQw==,game 3,2022-10-12,24.24
q/Tz1C31XWaBUDrRn2ezDw==,game 3,2022-06-22,12.18
er3/fOrRpmyqiRaC0CaFcg==,game 3,2022-12-11,24.21
BDvlXttM/hbupcLic+5ZWg==,game 3,2022-06-03,15.6
K/6KHxREKTlFZXRfBNVNuQ==,game 3,2022-07-31,38.07
TamEW7rhOwxDSDgAWZHDnQ==,game 3,2022-11-13,28.5
BbnuW+2kIgxo7dxg5BBIeQ==,game 3,2022-11-05,21.69
fNc4x9raJu2OBcbtEloM7A==,game 3,2022-08-09,15.84
dVTYjVpXbOM/sOgCq4CV0g==,game 3,2022-09-27,18.96
sCKPcG1GIuOo593nRuu1Cw==,game 3,2022-12-24,30.9
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,2022-10-13,15.18
"1KzlDBp5hORL7Y5PBaB+0g==",game 3,2022-10-21,21.36
SwiAKdzn0b+A4XegM5x0Hw==,game 3,2022-09-18,17.31
sCKPcG1GIuOo593nRuu1Cw==,game 3,2022-06-01,17.61
GEAVJz1gd3SThbDZR01fcA==,game 3,2022-07-05,21.45
A1qVjssGQ+ZUWZu3Z5DzTA==,game 3,2022-06-21,28.35
"6NexxpTuLaFmuoksJ0l8rg==",game 3,2022-10-24,19.17
dpfu6t8G4blqMn55KM8bSg==,game 3,2022-10-15,14.34
hRkRI5YBVIH6bbqIDTbung==,game 3,2022-05-14,16.44
f9cWBjiN4c8lXAkBhdqK6Q==,game 3,2022-10-14,25.02
DcYWdg5xq9/5Yd7SaaVhZw==,game 3,2022-09-09,13.14
GEAVJz1gd3SThbDZR01fcA==,game 3,2022-06-21,23.91
wjWDL/+l9D+LVt/9gNMH5Q==,game 3,2022-11-10,17.61
Krr8Kwf65LaX8LctHRsFWg==,game 3,2022-10-23,43.08
nklUUkirU5GYU5ZtNOgx8w==,game 3,2022-11-04,18.27
"6We7zBO7mVbNxGEl/xPKVg==",game 3,2022-06-21,28.95
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-08-20,27.42
Hamw6F2EZmJfI2glmE2NEg==,game 3,2022-06-13,17.13
"6NexxpTuLaFmuoksJ0l8rg==",game 3,2022-12-13,19.26
"72brUr/DKItStlTen5pHYg==",game 3,2022-07-10,19.11
V7J42heW8l19wiBJ8UpRyw==,game 3,2022-05-20,23.31
AN9at3LlvDamqXq8dvHD4w==,game 3,2022-04-12,20.04
"4btLP2zvi8eBV0t08fdkKQ==",game 3,2022-04-16,26.22
UuQtA3rK0dpF7TttUoIAyg==,game 3,2022-11-27,21.27
xt/PY4N2zkZQgtlZ9Cg82w==,game 3,2022-07-30,32.04
"7GE5h/3N3lcro3K9T3aujw==",game 3,2022-07-12,23.1
BbnuW+2kIgxo7dxg5BBIeQ==,game 3,2022-10-31,20.91
xVwGwMaEG1yZydv5VIfEQA==,game 3,2022-10-24,24.78
lGI5+OCzV6nnDMpyZWtZAg==,game 3,2022-05-30,17.25
zSepnWFgLH0tQb1s4mxKZQ==,game 3,2022-03-26,23.01
"787jk0VnxM8/sv/0TkvO6A==",game 3,2022-04-05,16.5
WSQTlRZJRg4Rb+rqe56nJg==,game 3,2022-09-26,16.5
K/6KHxREKTlFZXRfBNVNuQ==,game 3,2022-09-03,13.35
"1jx1AjqUwE9sbCyafQnUNQ==",game 3,2022-06-20,21.33
"5n2VR2SS79K3vJ0/V2A8RQ==",game 3,2022-08-30,14.16
"1jx1AjqUwE9sbCyafQnUNQ==",game 3,2022-10-12,13.23
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-09-16,23.49
jQW6YmVUlZdePPY7F9NgMg==,game 3,2022-10-11,17.37
d7kiN4CYGndV2/L4yQeZ4g==,game 3,2022-12-13,13.29
rJEGPACDdmHAmCCp5+QRRw==,game 3,2022-12-03,15.9
UNcp1RmIObUiGNqLDHjNVw==,game 3,2022-09-25,24.0
VTaIkhD9hJKcnvA6Kw5p9g==,game 3,2022-12-06,20.91
DqezK7HAqZ+GovyRuzxD1A==,game 3,2022-05-25,29.07
dVTYjVpXbOM/sOgCq4CV0g==,game 3,2022-09-25,33.06
"9IWUQ1iWPfYSSN2tWuVqMQ==",game 3,2022-07-18,22.65
"4EiWC2ewiX2A7i9NuBAefQ==",game 3,2022-10-17,13.41
e/6IajqZ922YY1rh2ErMJQ==,game 3,2022-11-10,21.24
Np8MbaAllrt9d2F+g1ZvJQ==,game 3,2022-11-19,24.3
RiIlY436bXNX8MIW9vUaAQ==,game 3,2022-08-25,13.26
f9cWBjiN4c8lXAkBhdqK6Q==,game 3,2022-10-16,25.77
eCd4MBHIR4qUWapg05TFLQ==,game 3,2022-05-10,14.55
UdsILd3VPsla6C2r+wytbA==,game 3,2022-11-10,14.55
OAAGTJfPU2ECPJT1KYm2ZQ==,game 3,2022-12-01,46.08
xnLJlU804PSS9tXKmm7gZQ==,game 3,2022-06-12,19.11
ZgTMXDOYCQOiAw4VI8H7AA==,game 3,2022-11-17,19.8
ZgTMXDOYCQOiAw4VI8H7AA==,game 3,2022-08-03,12.03
"7GE5h/3N3lcro3K9T3aujw==",game 3,2022-04-26,20.4
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-08-12,37.89
sCKPcG1GIuOo593nRuu1Cw==,game 3,2022-06-05,15.66
m7Hk77dySHBbxrKgro1Hjg==,game 3,2022-08-11,18.84
e/6IajqZ922YY1rh2ErMJQ==,game 3,2022-11-06,17.61
"1dvc3uv3gFy83YY5oJeFkQ==",game 3,2022-08-29,23.49
+osJakLn8jv4bzFmPieelw==,game 3,2022-11-03,12.45
ZU1vF9G4TjB+iEZ001MU3g==,game 3,2022-06-25,17.22
QoHEss2e+b385deeX2p39Q==,game 3,2022-07-14,37.92
xSi5UajdkNHXppWOTm6g8w==,game 3,2022-08-23,39.57
dUXVADLWvf2uvh+Q6TNrMw==,game 3,2022-11-15,19.89
"7GE5h/3N3lcro3K9T3aujw==",game 3,2022-10-17,28.23
D0sawvsyqnyUMXNy+aXo7Q==,game 3,2022-10-13,19.62
Grpkzd4XIHh+ZbTMNxnUGg==,game 3,2022-06-02,14.49
UNcp1RmIObUiGNqLDHjNVw==,game 3,2022-12-01,43.89
RQBsCvxlogTNUidSygqgcQ==,game 3,2022-11-13,13.23
B4b6v6eUHvAVOeAQk6EEiw==,game 3,2022-06-27,16.23
"6NexxpTuLaFmuoksJ0l8rg==",game 3,2022-12-02,18.15
QZBiEFECZAgVl5IkN9/cFw==,game 3,2022-09-21,16.08
"75lEf3nSWLSf6GncqhR9gQ==",game 3,2022-05-17,14.1
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-12-05,28.68
A1qVjssGQ+ZUWZu3Z5DzTA==,game 3,2022-10-04,23.76
"7ew71UmoMb73L41PM/YL/w==",game 3,2022-09-01,27.93
dUXVADLWvf2uvh+Q6TNrMw==,game 3,2022-12-28,12.99
unoAVprNoepzjDQwQzWj6A==,game 3,2022-10-23,19.92
pz7LUOs9i7xgncmHVxQvOw==,game 3,2022-07-13,27.39
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-08-05,26.61
An7gG7hfETivAjfokQv3Ww==,game 3,2022-11-30,36.48
iFnn4bfYgNs8OS5MCcLjeA==,game 3,2022-07-23,21.39
RwtKwrRSrVpyAMRaDyhr8g==,game 3,2022-10-17,21.96
e/6IajqZ922YY1rh2ErMJQ==,game 3,2022-11-14,17.64
"7Em69vKH6zh6HgArCzG0+w==",game 3,2022-12-22,29.7
lx3SsUV7NOrv93tCexVp5A==,game 3,2022-09-03,23.85
wDXJbTe2RLmAMKsPm5zZDg==,game 3,2022-05-30,19.53
rJEGPACDdmHAmCCp5+QRRw==,game 3,2022-12-09,36.15
G9053rs6jbKItKUhrUdLew==,game 3,2022-11-18,26.31
Veep00i4vvZbTAVD6GMoiA==,game 3,2022-06-29,17.01
GetHmCsisRTAnwhuBEMa9Q==,game 3,2022-12-13,17.49
BOcGlFXXESDUbttxDzQIQw==,game 3,2022-10-24,20.55
Dbff3x5cRk6/tUY3WQdzFQ==,game 3,2022-06-24,32.37
"99X4aLWWjAIgmlXjrXQIgg==",game 3,2022-03-30,16.98
ytNOQh7e6qNGQNC0T3RBxw==,game 3,2022-08-03,17.1
to3TWHIKMGoINAlfTdWn+w==,game 3,2022-08-07,19.92
Hamw6F2EZmJfI2glmE2NEg==,game 3,2022-07-15,16.23
B4b6v6eUHvAVOeAQk6EEiw==,game 3,2022-09-21,16.02
Fqu+/F0rn1G4YP3f3yHA1Q==,game 3,2022-10-16,33.69
RsmjZqhi61Kd7U5ihaXhDw==,game 3,2022-12-09,12.6
UuQtA3rK0dpF7TttUoIAyg==,game 3,2022-11-15,16.17
iFFApiXZ2wPdS666BLpKZw==,game 3,2022-04-06,21.51
ABuPH1LovAomZwU+2iw0Lw==,game 3,2022-12-16,17.4
"4b7l8C489HEJirtoe7xtFg==",game 3,2022-05-08,14.13
V7J42heW8l19wiBJ8UpRyw==,game 3,2022-09-06,24.69
Ox0UcaMHdCuTLe5/JQrJMQ==,game 3,2022-10-04,22.65
G9053rs6jbKItKUhrUdLew==,game 3,2022-11-03,28.32
DcYWdg5xq9/5Yd7SaaVhZw==,game 3,2022-11-01,19.83
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,2022-11-10,19.47
AuJNw7SH8b7lM4j46bNr8A==,game 3,2022-12-10,32.79
F03P4YcFbbtcWUlujjIQmQ==,game 3,2022-12-01,18.75
xSi5UajdkNHXppWOTm6g8w==,game 3,2022-08-02,27.81
"0A5RkQrm+GBgG7KSFk/xhw==",game 3,2022-07-08,14.1
tUlbh1G7KYRxmBaQk4RPIw==,game 3,2022-08-26,12.18
AN9at3LlvDamqXq8dvHD4w==,game 3,2022-12-11,24.57
hi1ErLiMLDP0HWvMqLKv6g==,game 3,2022-09-02,35.4
G073LR6lQoatStpZMzNVOQ==,game 3,2022-11-16,25.98
QZBiEFECZAgVl5IkN9/cFw==,game 3,2022-05-01,15.21
IdKyooyTjAbvCA7p+ujKCw==,game 3,2022-05-25,12.72
V7J42heW8l19wiBJ8UpRyw==,game 3,2022-07-03,41.04
XE2e8BsmBo72HxABlJmsRw==,game 3,2022-03-29,15.45
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-11-16,21.57
Np8MbaAllrt9d2F+g1ZvJQ==,game 3,2022-09-09,24.63
Hamw6F2EZmJfI2glmE2NEg==,game 3,2022-11-19,20.97
Np8MbaAllrt9d2F+g1ZvJQ==,game 3,2022-12-11,22.02
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,2022-11-09,15.21
cjAwQwy//1xm2O5pNRveqw==,game 3,2022-11-09,20.22
qqYyR2vRI+7pgiuyTnVM+A==,game 3,2022-09-11,18.63
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,2022-03-14,19.26
Lug+Yg90jslWgHEN6dc+Ng==,game 3,2022-08-25,14.61
dpfu6t8G4blqMn55KM8bSg==,game 3,2022-08-09,20.94
geIiJ1L04w2qAE0qzQUb2g==,game 3,2022-06-23,14.79
xiXTXOEbWU+HnGOUmgc9/w==,game 3,2022-04-10,19.44
+osJakLn8jv4bzFmPieelw==,game 3,2022-09-12,12.63
q+yzIb2a/avnS9k89SDQVw==,game 3,2022-08-21,12.06
"2Tm77AxZ7h7oCNKgCgMpnQ==",game 3,2022-07-02,23.79
"7BqUeLmbiug63XrWs2+ZQQ==",game 3,2022-08-16,19.2
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-08-19,23.88
lJW2nxFOiXDfsmSrwGsFQw==,game 3,2022-09-28,24.57
rw8yxS9+t5PvgINa7EhMvQ==,game 3,2022-12-08,24.0
qqYyR2vRI+7pgiuyTnVM+A==,game 3,2022-05-17,19.23
G073LR6lQoatStpZMzNVOQ==,game 3,2022-12-15,33.0
xiXTXOEbWU+HnGOUmgc9/w==,game 3,2022-08-02,13.47
URpBYMANMt6h5bDmQtNfwg==,game 3,2022-12-30,42.93
URpBYMANMt6h5bDmQtNfwg==,game 3,2022-11-29,21.69
xSi5UajdkNHXppWOTm6g8w==,game 3,2022-10-23,37.83
"75lEf3nSWLSf6GncqhR9gQ==",game 3,2022-03-16,14.1
lCD23Awt3KotauWenCRr5w==,game 3,2022-05-22,36.66
"9IWUQ1iWPfYSSN2tWuVqMQ==",game 3,2022-06-17,31.02
cf5XFmP0Lfqw6irFBYfWwQ==,game 3,2022-11-22,19.68
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,2022-07-29,24.45
va4krMfpHwzELV/AUI7WHQ==,game 3,2022-10-03,12.75
fvYhEtD56gROaXqCi9/z/Q==,game 3,2022-07-07,13.02
"06RPvlsFPCmM9ag+iSM/Ag==",game 3,2022-05-22,14.43
FLqAK4qKiMkvlLBgGwbBnQ==,game 3,2022-05-28,12.3
"75lEf3nSWLSf6GncqhR9gQ==",game 3,2022-06-17,14.82
d7kiN4CYGndV2/L4yQeZ4g==,game 3,2022-09-24,26.64
VAduzk1Og0uicXfMLD3VbQ==,game 3,2022-09-26,16.56
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,2022-07-22,33.06
QZBiEFECZAgVl5IkN9/cFw==,game 3,2022-08-29,13.29
fvYhEtD56gROaXqCi9/z/Q==,game 3,2022-08-29,24.51
LO9NuZYI6zP2HXEBAS4wpw==,game 3,2022-10-28,14.82
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-11-09,28.14
"4b7l8C489HEJirtoe7xtFg==",game 3,2022-12-26,21.75
v9uJC6CIm0KR00+LpWQUBg==,game 3,2022-07-15,23.55
GetHmCsisRTAnwhuBEMa9Q==,game 3,2022-11-23,41.28
GOl6BQXsy0zvbvIWIoKEQw==,game 3,2022-11-06,17.91
wDXJbTe2RLmAMKsPm5zZDg==,game 3,2022-06-29,18.27
zSepnWFgLH0tQb1s4mxKZQ==,game 3,2022-04-11,14.16
Krr8Kwf65LaX8LctHRsFWg==,game 3,2022-11-04,19.35
yFNWN0sYyxkSJ+yLRq1WqA==,game 3,2022-10-23,14.61
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-12-26,17.52
Hamw6F2EZmJfI2glmE2NEg==,game 3,2022-09-11,20.91
cOCixiBbcAHemYgbNdoTcw==,game 3,2022-07-25,26.55
mXihLMwkG8RgO1jsFnJXnA==,game 3,2022-09-15,14.25
GOl6BQXsy0zvbvIWIoKEQw==,game 3,2022-10-01,14.91
ZmjMhgyYl6o8iFq964FEWg==,game 3,2022-07-06,18.75
QoHEss2e+b385deeX2p39Q==,game 3,2022-09-17,26.13
Veep00i4vvZbTAVD6GMoiA==,game 3,2022-07-24,12.84
GEAVJz1gd3SThbDZR01fcA==,game 3,2022-05-25,20.97
V7J42heW8l19wiBJ8UpRyw==,game 3,2022-12-02,25.89
IdKyooyTjAbvCA7p+ujKCw==,game 3,2022-08-08,17.55
er3/fOrRpmyqiRaC0CaFcg==,game 3,2022-07-31,17.76
r9AjQVS2nstu5lpVmDlihA==,game 3,2022-06-04,25.11
WMcncRFNp4e91e/Y3CwEvQ==,game 3,2022-10-29,19.74
"4b7l8C489HEJirtoe7xtFg==",game 3,2022-07-18,17.37
bZDMuXKM3RFajmZa/yIpsw==,game 3,2022-10-30,43.71
"3rCdNEPkh3vwmYB0BVadEw==",game 3,2022-08-22,17.34
V7J42heW8l19wiBJ8UpRyw==,game 3,2022-10-18,26.79
eLWkkjmSeHVGjb9tp+CJpQ==,game 3,2022-08-15,18.09
WDsSR+yQGqoMMBfCxqkZlw==,game 3,2022-10-18,13.8
ABuPH1LovAomZwU+2iw0Lw==,game 3,2022-11-28,15.87
rw8yxS9+t5PvgINa7EhMvQ==,game 3,2022-08-11,13.14
"7BqUeLmbiug63XrWs2+ZQQ==",game 3,2022-07-02,14.67
b3TBQFxyCxxypmPajF+jXw==,game 3,2022-06-14,16.29
LWAxWBdiFs/25YxI4ZGthA==,game 3,2022-05-19,18.75
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-07-02,30.03
xSi5UajdkNHXppWOTm6g8w==,game 3,2022-10-13,39.06
BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,2022-05-31,15.0
ZU1vF9G4TjB+iEZ001MU3g==,game 3,2022-08-20,23.1
"3Whh6FLR1MSfsuHKVdCEYQ==",game 3,2022-12-16,12.87
RsmjZqhi61Kd7U5ihaXhDw==,game 3,2022-06-25,20.43
Bcs3CbYx2EpbL9otxlEUmg==,game 3,2022-07-23,30.15
FbbhrtuL39vfmatF2ObVfA==,game 3,2022-12-12,14.67
r9AjQVS2nstu5lpVmDlihA==,game 3,2022-12-09,20.49
F03P4YcFbbtcWUlujjIQmQ==,game 3,2022-09-08,20.64
geIiJ1L04w2qAE0qzQUb2g==,game 3,2022-07-13,16.26
ZgTMXDOYCQOiAw4VI8H7AA==,game 3,2022-09-13,24.63
"7EPlnA7OQ9MhMx+od6FA9g==",game 3,2022-06-02,12.39
+osJakLn8jv4bzFmPieelw==,game 3,2022-08-27,13.29
"7vnYIRqjBNlAyBbtPg02tQ==",game 3,2022-10-05,12.27
IdKyooyTjAbvCA7p+ujKCw==,game 3,2022-05-06,26.55
H2Tik+BqoLgAQX4uSw/8vA==,game 3,2022-07-15,18.12
hRkRI5YBVIH6bbqIDTbung==,game 3,2022-04-19,19.29
q/Tz1C31XWaBUDrRn2ezDw==,game 3,2022-07-22,28.38
QZBiEFECZAgVl5IkN9/cFw==,game 3,2022-07-30,21.3
BJlqmsfEshc/QjsD7VgEjg==,game 3,2022-06-29,14.1
"7L4SKPGMd33lnSOq6PWyYg==",game 3,2022-12-11,18.96
qmZRB16NnnCdNHWUcSyVDQ==,game 3,2022-07-04,19.29
BOcGlFXXESDUbttxDzQIQw==,game 3,2022-10-24,13.35
xSi5UajdkNHXppWOTm6g8w==,game 3,2022-07-18,20.04
iFFApiXZ2wPdS666BLpKZw==,game 3,2022-03-31,26.85
lCD23Awt3KotauWenCRr5w==,game 3,2022-04-25,26.01
WSQTlRZJRg4Rb+rqe56nJg==,game 3,2022-10-24,18.75
o55dseByUOl9s5IQCz1kuQ==,game 3,2022-04-24,13.53
"2Tm77AxZ7h7oCNKgCgMpnQ==",game 3,2022-04-07,26.79
ZgTMXDOYCQOiAw4VI8H7AA==,game 3,2022-09-04,21.45
"7ew71UmoMb73L41PM/YL/w==",game 3,2022-05-29,18.15
"4b7l8C489HEJirtoe7xtFg==",game 3,2022-05-05,12.27
PydH3c1l9bUvwz7hsiaBOg==,game 3,2022-09-20,27.69
Wua5DlzLb2yNeSrcG9Xi3g==,game 3,2022-10-06,12.45
GjL6ipu28pHPFxZJPuplNQ==,game 3,2022-08-26,16.44
rw8yxS9+t5PvgINa7EhMvQ==,game 3,2022-07-12,14.25
G073LR6lQoatStpZMzNVOQ==,game 3,2022-12-14,37.17
Yh9mYycPmc8CH9Rbjhu3ZQ==,game 3,2022-09-15,18.45
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,2022-06-03,17.73
qmZRB16NnnCdNHWUcSyVDQ==,game 3,2022-08-11,28.02
qEF/fPDQLJPXIx6RiSIP1A==,game 3,2022-06-30,16.44
xiXTXOEbWU+HnGOUmgc9/w==,game 3,2022-07-15,20.22
b6lW5fOrJiJUE7dwhEp9VQ==,game 3,2022-06-22,16.83
Q6BQCpZ1b6I15evvHZ6xYA==,game 3,2022-12-14,21.42
"7SeM1pmnTTTXfhI+x3ldng==",game 3,2022-07-16,22.38
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,2022-07-30,18.81
wjWDL/+l9D+LVt/9gNMH5Q==,game 3,2022-06-09,13.08
"8ncYOMYXeKDelzX40EnuLA==",game 3,2022-07-25,17.49
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-09-25,48.12
lP6BWSFF4OZeWp0jrAHY9g==,game 3,2022-11-20,13.32
crKNTIblJ0113SKEtSJQHw==,game 3,2022-11-29,18.12
VTaIkhD9hJKcnvA6Kw5p9g==,game 3,2022-11-15,32.43
xt/PY4N2zkZQgtlZ9Cg82w==,game 3,2022-07-20,28.98
mzGpnrpyuOB+qfwTJ0XliQ==,game 3,2022-11-09,18.54
"4btLP2zvi8eBV0t08fdkKQ==",game 3,2022-04-07,26.28
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-12-18,26.7
d7kiN4CYGndV2/L4yQeZ4g==,game 3,2022-12-27,28.26
"6We7zBO7mVbNxGEl/xPKVg==",game 3,2022-05-31,22.74
A1qVjssGQ+ZUWZu3Z5DzTA==,game 3,2022-03-29,17.82
HJccOn6v5KHqBa8wRu42oQ==,game 3,2022-09-21,14.43
HRBsRwGu5mkTvZBTNpA0tQ==,game 3,2022-04-03,23.04
WDsSR+yQGqoMMBfCxqkZlw==,game 3,2022-11-14,13.41
pA81NE5UM892xwiOsE375g==,game 3,2022-12-26,27.84
ux4Q9iTbOyaU1c/0SKvF7w==,game 3,2022-12-29,28.98
GOl6BQXsy0zvbvIWIoKEQw==,game 3,2022-10-31,17.04
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-11-04,25.44
"7vnYIRqjBNlAyBbtPg02tQ==",game 3,2022-10-11,22.53
"4b7l8C489HEJirtoe7xtFg==",game 3,2022-11-19,17.88
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,2022-10-17,20.22
EPRgsEIjWdzmRbzsHZ48zg==,game 3,2022-10-17,30.12
MRcEXu/KG95hsIyJM/816A==,game 3,2022-11-08,12.84
b3TBQFxyCxxypmPajF+jXw==,game 3,2022-03-31,13.98
e/6IajqZ922YY1rh2ErMJQ==,game 3,2022-08-13,28.71
ShEJVi+TtuQlvdw2uetd/Q==,game 3,2022-04-13,54.06
fvYhEtD56gROaXqCi9/z/Q==,game 3,2022-11-26,22.47
